PL,Week,Week of,Day,Stops,Tier 1,Tier 2,Tier 3,Prospects,Spine Patients,Primary Area,Home Route Days,Finish-early Bonus,Google Maps Route
Jasmine,W8,2026-09-21,J-W8D3,5,3,2,0,0,6,Eastpointe (4) • Detroit (1),"R06, R15",Dedicated Senior Medical Center - Eastpointe · Dedicated Senior Medical Center - Warren,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=17000%20E%2010%20Mile%20Rd%2C%20Eastpointe%2C%20MI%2C%2048021&waypoints=12871%20East%20Jefferson%20Avenue%2C%20Detroit%2C%20Michigan%2C%2048215%7C18161%20E%208%20Mile%20Rd%2C%20Eastpointe%2C%20Michigan%2C%2048021%7C24901%20Kelly%20Rd%2C%20Eastpointe%2C%20MI%2C%2048021%7C19070%20East%2010%20Mile%20Road%2C%20Eastpointe%2C%20Michigan%2C%2048021
Jasmine,W8,2026-09-21,J-W8D4,10,3,0,0,7,5,Dearborn (5) • Taylor (3) • Inkster (1),"R07, R10, R22",Wayne Primary Care and Walk In · CoreWell Health Family Medicine,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=25500%20GODDARD%20RD%2C%20TAYLOR%2C%20MI%2C%2048180&waypoints=27155%20CHERRY%20HILL%20RD%2C%20INKSTER%2C%20MI%2C%2048141%7C24604%20MICHIGAN%20AVE%20STE%20100%2C%20DEARBORN%2C%20MI%2C%2048124%7C23874%20Kean%20St%2C%20%23100%2C%20Dearborn%2C%20Michigan%2C%2048124%7C24100%20Oxford%20Street%2C%20Dearborn%2C%20Michigan%2C%2048124%7C22361%20W%20VILLAGE%20DR%20STE%20102%2C%20DEARBORN%2C%20MI%2C%2048124%7C3815%20Pelham%20Street%2C%20Dearborn%2C%20Michigan%2C%2048124%7C23850%20VAN%20BORN%20RD%2C%20DEARBORN%20HEIGHTS%2C%20MI%2C%2048125%7C23300%20ECORSE%20RD%2C%20TAYLOR%2C%20MI%2C%2048180%7C25404%20Goddard%20Road%2C%20Taylor%2C%20MI%2C%2048180
Jasmine,W8,2026-09-21,J-W8D5,6,2,1,0,3,2,Canton (6),R04,Care Medical Clinic of Canton · CANTON FOOT & Ankle SPECIALISTS,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=2050%20N%20HAGGERTY%20RD%20STE%20100%2C%20CANTON%2C%20MI%2C%2048187&waypoints=2050%20N%20Haggerty%20Rd%2C%20Canton%2C%20Michigan%2C%2048187%7C2050%20North%20Haggerty%20Road%2C%20Canton%2C%20Michigan%2C%2048187%7C2050%20N%20Haggerty%20Road%2C%20Canton%2C%20Michigan%2C%2048187%7C2050%20North%20Haggerty%20Road%2C%20CANTON%2C%20Michigan%2C%2048187%7C2050%20North%20Haggerty%20Road%2C%20Canton%2C%20Michigan%2C%2048187
Jasmine,W9,2026-09-28,J-W9D1,6,3,3,0,0,6,Livonia (3) • Canton (2) • Southfield (1),"R04, R08, R12, R16",Western Wayne Physicians - Livonia · Levan Internists,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=27207%20Lahser%20Rd%2C%20Southfield%2C%20Michigan%2C%2048034&waypoints=43050%20Ford%20Road%20Ste%20150%2C%20Canton%2C%20Michigan%2C%2048187%7C5730%20N%20Lilley%20Rd%2C%20ste%20C%2C%20Canton%2C%20MI%2C%2048187%7C20206%20Farmington%20Rd%2C%20Livonia%2C%20MI%2C%2048152%7C20311%20Farmington%20Road%2C%20Livonia%2C%20Michigan%2C%2048152%7C20290%20Middlebelt%20Rd%2C%20Livonia%2C%20Michigan%2C%2048152
Jasmine,W9,2026-09-28,J-W9D2,7,0,5,0,2,0,Brighton (2) • Wayne (1) • Brownstown (1),"R06, R15, R18, R22, R30","APOLLO HEALTH SERVICES, PC · Plymouth physical therapy services",https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=21811%20Kelly%20Rd%2C%20Eastpointe%2C%20Michigan%2C%2048021&waypoints=7701%20Grand%20River%20Avenue%2C%20Brighton%2C%20Michigan%2C%2048114%7C8336%20Hilton%20Rd%2C%20Brighton%2C%20Michigan%2C%2048114%7C4020%20Venoy%20Rd%20suite%20400%2C%20Wayne%2C%20Michigan%2C%2048184%7C19135%20ALLEN%20RD%20STE%20106%2C%20BROWNSTOWN%2C%20MI%2C%2048183%7C1570%20Kingsway%20Ct%20suite%201%2C%20Trenton%2C%20Michigan%2C%2048183%7C1921%208%20Mile%20Road%2C%20Warren%2C%20Michigan%2C%2048091
Kristen,W2,2026-08-10,K-W2D1,10,8,1,1,0,94,Southfield (7) • Farmington Hills (2) • Lathrup Village (1),"R01, R04","MEDICAL CENTER PEDIATRICS, PLLC · MARY LEE, MD, PC",https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=25925%20Telegraph%20Road%2C%20Suite%20200%2C%20Southfield%2C%20Michigan%2C%2048033&waypoints=29930%20W%2012%20MILE%20RD%20STE%206%2C%20FARMINGTON%20HILLS%2C%20Michigan%7C31390%20Northwestern%20Hwy.%2C%20Ste%20C%2C%20Farmington%20Hills%2C%20Michigan%2C%2048334%7C29200%20Northwestern%20Hwy%2C%20Southfield%2C%20Michigan%2C%2048034%7C25899%20W%2012%20Mile%20Rd%2C%20Southfield%2C%20Michigan%2C%2048034%7C29777%20Telegraph%20Rd%20suite%201555%2C%20Southfield%2C%20Michigan%2C%2048034%7C27177%20LAHSER%20RD%20STE%20104%2C%20SOUTHFIELD%2C%20MI%2C%2048034%7C26777%20Central%20Park%20Blvd%20suite%20300%2C%20Southfield%2C%20Michigan%2C%2048076%7C24901%20Northwestern%20Highway%2C%20Southfield%2C%20Michigan%2C%2048075%7C18451%20W%2012%20MILE%20RD%20STE%20200%2C%20LATHRUP%20VILLAGE%2C%20Michigan%2C%20MI%2048076
Kristen,W2,2026-08-10,K-W2D2,10,6,4,0,0,21,Southfield (6) • Farmington Hills (4),R03,"MEDICAL CENTER PEDIATRICS, PLLC · MARY LEE, MD, PC",https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=29275%20Northwestern%20Hwy%20suite%20202%2C%20Southfield%2C%20Michigan%2C%2048034&waypoints=30101%20Northwestern%20Hwy%2C%20Farmington%20Hills%2C%20Michigan%2C%2048334%7C30055%20Northwestern%20Hwy%2C%20Farmington%20Hills%2C%20Michigan%2C%2048334%7C30055%20Northwestern%20Hwy%20%23150%2C%20Farmington%20Hills%2C%20Michigan%2C%2048334%7C30055%20Northwestern%20Hwy%20suite%20170%2C%20Farmington%20Hills%2C%20Michigan%2C%2048334%7C29110%20Inkster%20Road%2C%20Suite%20150%2C%20Southfield%2C%20Michigan%2C%2048034%7C29355%20Northwestern%20Hwy%2C%20Southfield%2C%20Michigan%2C%2048034%7C29355%20Northwestern%20Hwy%20%23210%2C%20Southfield%2C%20Michigan%2C%2048034%7C29355%20NORTHWESTERN%20HWY%20STE%20120%2C%20SOUTHFIELD%2C%20MI%2C%2048034%7C29425%20NORTHWESTERN%20HIGHWAY%20STE%20330%2C%20Southfield%2C%20MI%2C%2048034
Kristen,W2,2026-08-10,K-W2D3,10,2,7,0,1,8,Westland (4) • Canton (2) • Plymouth (2),"R02, R16",ALLEN PARK FAMILY PHYSICIANS · Corewell Urgent Care - Allen Park,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=30900%20FORD%20RD%20STE%20B%2C%20GARDEN%20CITY%2C%20MI%2C%2048135&waypoints=5624%20Research%20Drive%2C%20Canton%2C%20Michigan%2C%2048188%7C5820%20N%20CANTON%20CENTER%20RD%20STE%20186%2C%20CANTON%2C%20Michigan%7C41424%20Ann%20Arbor%20Rd%2C%20Plymouth%2C%20Michigan%2C%2048170%7C9857%20N%20HAGGERTY%20RD%2C%20PLYMOUTH%2C%20Michigan%2C%20MI%2048170%7C38253%20Ann%20Arbor%20Road%2C%20Livonia%2C%20Michigan%2C%2048150%7C6149%20North%20Wayne%20Road%2C%20Westland%2C%20Michigan%2C%2048185%7C400%20N%20Wayne%20Rd%2C%20Westland%2C%20Michigan%2C%2048185%7C315%20s%20Wayne%20rd%2C%20WESTLAND%2C%20Michigan%2C%2048186%7C1203%20S%20WAYNE%20RD%2C%20WESTLAND%2C%20Michigan
Kristen,W2,2026-08-10,K-W2D4,10,3,4,3,0,8,Rochester Hills (3) • Sterling Heights (3) • Troy (3),"R09, R14","MEDICAL CENTER PEDIATRICS, PLLC · MARY LEE, MD, PC",https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=4600%20Investment%20Dr%2C%20ste%20300%2C%20Troy%2C%20MI%2C%2048098&waypoints=2940%20Crooks%20Rd%2C%20Rochester%20Hills%2C%20Michigan%2C%2048309%7C141%20Hampton%20Cir%2C%20Rochester%20Hills%2C%20MI%2C%2048307-4103%7C1349%20South%20Rochester%20Road%2C%20ste%20100%2C%20Rochester%20Hills%2C%20Michigan%2C%2048307%7C1136%20S%20%20Rd%20suite%20c%20Rochester%2C%20Rochester%2C%20Michigan%2C%2048307%7C44250%20Dequindre%2C%20Sterling%20Heights%2C%20MI%2C%20483141002%7C41400%20Dequindre%20Rd%2C%20ste%20121%2C%20Sterling%20Heights%2C%20Michigan%2C%2048314%7C37257%20Mound%20Road%2C%20Sterling%20Heights%2C%20Michigan%2C%2048310%7C2891%20E%20Maple%20Rd%20Ste%20102%2C%20Troy%2C%20MI%2C%2048083%7C1555%20W%20BIG%20BEAVER%20RD%20BLDG%20G%2C%20TROY%2C%20Michigan
Kristen,W2,2026-08-10,K-W2D5,10,3,6,1,0,6,Sterling Heights (4) • Clinton Township (4) • Macomb Township (1),R11,"MEDICAL CENTER PEDIATRICS, PLLC · MARY LEE, MD, PC",https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=43455%20Schoenherr%20Rd%20ste%202%2C%20Sterling%20Heights%2C%20Michigan%2C%2048313&waypoints=39880%20Van%20Dyke%2C%20Sterling%20Heights%2C%20MI%2C%2048313%7C13951%20Plumbrook%2C%20Sterling%20Heights%2C%20Michigan%2C%2048312%7C37771%20Schoenherr%20Rd%20Suite%20102%2C%20Sterling%20Heights%2C%20MI%2048312%2C%20United%20States%2C%20Sterling%20Heights%2C%20Michigan%2C%2048312%7C41060%20Hayes%20Road%2C%20Clinton%20Township%2C%20Michigan%2C%2048038%7C15520%2019%20Mile%20Road%2C%20Suite%20480%2C%20Clinton%20Township%2C%20MI%2C%2048038%7C43555%20Dalcoma%20Dr%20suite%204%20Clinton%20Twp%2C%20Clinton%20Township%2C%20Michigan%2C%2048038%7C43600%20Garfield%20Rd%2C%20Clinton%20Township%2C%20Michigan%2C%2048038%7C46600%20Romeo%20Plank%2C%20Ste.%204%2C%20Macomb%20Township%2C%20MI%2C%2048044%7C45640%20Schoenherr%20Rd%2C%20Shelby%20Township%2C%20Michigan%2C%2048315
Kristen,W3,2026-08-17,K-W3D1,10,4,4,2,0,6,Novi (4) • Farmington Hills (1) • Farmington (1),R12,"Internal Medicine & Primary Care Specialists- 1010 · WEST BLOOMFIELD INTERNAL MEDICINE, PLLC",https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=114%20Orchard%20Lake%20Rd%2C%20Pontiac%2C%20Michigan%2C%2048341&waypoints=26750%20PROVIDENCE%20PKWY%20STE%20210%2C%20NOVI%2C%20MI%2C%2048374%7C26850%20PROVIDENCE%20PKWY%20STE%20455%2C%20NOVI%2C%20Michigan%7C46325%20W%2012%20MILE%20RD%20STE%20240%2C%20NOVI%2C%20Michigan%7C43440%20W%20Oaks%20Dr%2C%20Novi%2C%20Michigan%2C%2048377%7C38215%20W%2010%20MILE%20RD%20STE%208%2C%20FARMINGTON%20HILLS%2C%20Michigan%7C23366%20FARMINGTON%20RD%2C%20FARMINGTON%2C%20MI%2C%2048336%7C2600%20Union%20Lake%20Rd%20suite%20140%20Commerce%20Township%2C%20Michigan%2C%2048382%7C9640%20Commerce%20Road%2C%20Commerce%20Charter%20Township%2C%20Michigan%2C%2048382%7C1%20William%20Carls%20Drive%2C%20Michigan%2C%2048382
Kristen,W3,2026-08-17,K-W3D2,10,7,3,0,0,13,Livonia (6) • Farmington (2) • Redford Charter Township (1),R05,Mark Sisson Law · Kajy Law,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=23133%20Orchard%20Lake%20Rd%2C%20Farmington%2C%20Michigan%2C%2048336&waypoints=33523%20Eight%20Mile%20Rd%20m2%2C%20Livonia%2C%20Michigan%2C%2048152%7C20216%20Farmington%20Road%2C%20Livonia%2C%20Michigan%2C%2048152%7C33215%20W%20Seven%20Mile%20Rd%2C%20Livonia%2C%20Michigan%2C%2048152%7C15604%20FARMINGTON%20RD%2C%20LIVONIA%2C%20MI%2C%2048154%7C14700%20Farmington%20Rd%2C%20Livonia%2C%20Michigan%2C%2048154%7C14700%20Farmington%20Rd%20suite%20105%2C%20Livonia%2C%20Michigan%2C%2048154%7C15540%20Beech%20Daly%2C%20Redford%20Charter%20Township%2C%20Michigan%2C%2048239%7C28100%20GRAND%20RIVER%20AVE%20STE%20313%2C%20FARMINGTON%20HILLS%2C%20Michigan%7C22821%20ORCHARD%20LAKE%20RD%2C%20FARMINGTON%2C%20MI%2C%2048336
Kristen,W3,2026-08-17,K-W3D3,10,8,1,1,0,12,Livonia (3) • Farmington Hills (3) • Northville (2),R07,"Vanstone Injury Law · WEST BLOOMFIELD INTERNAL MEDICINE, PLLC",https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=30852%20W%2010%20MILE%20RD%2C%20FARMINGTON%20HILLS%2C%20MI%2C%2048336&waypoints=422%20N%20Center%20St%2C%20Northville%2C%20Michigan%2C%2048167%7C308%20S%20Main%20St%2C%20Northville%2C%20Michigan%2C%2048167%7C19000%20St%20Joe%27s%20Pkwy%20suite%20200%2C%20Livonia%2C%20Michigan%2C%2048152%7C37508%20W%20SEVEN%20MILE%20RD%2C%20LIVONIA%2C%20Michigan%7C17800%20Newburgh%20Road%2C%20Livonia%2C%20Michigan%2C%2048152%7C23330%20%20Rd%20Farmington%2C%20Farmington%2C%20Michigan%2C%2048336%7C32754%20Grand%20River%20Ave%2C%20Farmington%2C%20Michigan%2C%2048336%7C23700%20Orchard%20Lake%20Rd%2C%20Farmington%20Hills%2C%20MI%2C%2048336-2559%7C23800%20Orchard%20Lake%20Rd%20suite%20202%2C%20Farmington%20Hills%2C%20Michigan%2C%2048336
Kristen,W3,2026-08-17,K-W3D4,10,6,3,0,1,9,Warren (6) • Clawson (1) • Madison Heights (1),"R06, R13, R14",Lifetime Family Care · Get Well Urgent Care Madison Heights,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=39150%20Dequindre%20Rd%20suite%20200%2C%20Sterling%20Heights%2C%20Michigan%2C%2048310&waypoints=21%20S%20Main%20St%2C%20Clawson%2C%20Michigan%2C%2048017%7C31005%20John%20R%20Rd%20suite%20a%2C%20Madison%20Heights%2C%20Michigan%2C%2048071%7C2539%20E%2012%20Mile%20Rd%2C%20Warren%2C%20MI%2C%2048092%7C29245%20Ryan%20Rd%20suite%20300%2C%20Warren%2C%20Michigan%2C%2048092%7C27650%20Dequindre%20Road%2C%20Suite%202000%2C%20Warren%2C%20Michigan%2C%2048092%7C25511%20Van%20Dyke%20Ave%2C%20Center%20Line%2C%20Michigan%2C%2048015%7C28111%20HOOVER%20RD%20STE%201A%2C%20WARREN%2C%20Michigan%7C27472%20Schoenherr%20Rd%20%23100%2C%20Warren%2C%20MI%2C%2048088%7C30061%20Schoenherr%20Rd%2C%20Warren%2C%20Michigan%2C%2048088
Kristen,W3,2026-08-17,K-W3D5,10,4,5,1,0,5,Sterling Heights (4) • Utica (1) • Washington (1),"R17, R21",Get Well Urgent Care - Sterling Heights · Tri-County Medical Clinic,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=18%20Market%20Street%2C%20ste%20C%2C%20Mount%20Clemens%2C%20MI%2C%2048043&waypoints=42755%20Mound%20Rd%2C%20Sterling%20Heights%2C%20Michigan%2C%2048314%7C6055%2019%20MILE%20RD%2C%20STERLING%20HEIGHTS%2C%20Michigan%2C%2048314%7C44225%20Utica%20Road%2C%20Utica%2C%20Michigan%2C%2048317%7C51220%20Van%20Dyke%20Ave%20Shelby%20Township%2C%20Michigan%2C%2048316%7C57850%20Van%20Dyke%20Ave%20ste%20600%2C%20Washington%2C%20Michigan%2C%2048094%7C35429%20Schoenherr%20Rd%2C%20Sterling%20Heights%2C%20MI%2C%2048312%7C13409%20E%2014%20MILE%20RD%2C%20STERLING%20HEIGHTS%2C%20Michigan%2C%2048312%7C11270%20East%20Thirteen%20Mile%20Road%2C%20Warren%2C%20Michigan%2C%2048093%7C27850%20Gratiot%20Avenue%2C%20Roseville%2C%20Michigan%2C%2048066
Kristen,W4,2026-08-24,K-W4D1,10,3,6,0,1,25,Westland (4) • Livonia (2) • Ypsilanti (1),"R02, R16",GARDEN CITY FAMILY PHYSICIANS · Park Medical Centers,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=24224%20JOY%20RD%20STE%20100%2C%20REDFORD%2C%20Michigan&waypoints=2900%20Packard%20Street%2C%20Ypsilanti%2C%20Michigan%2C%2048197%7C6149%20N%20WAYNE%20RD%2C%20WESTLAND%2C%20MI%2C%2048185%7C6149%20Elmwood%20Street%2C%20Westland%2C%20Michigan%2C%2048185%7C8275%20N%20WAYNE%20RD%2C%20WESTLAND%2C%20Michigan%2C%2048185%7C36600%20Plymouth%20Road%2C%20Livonia%2C%20Michigan%2C%2048150%7C14700%20Farmington%20Road%2C%20Suite%20103%2C%20Livonia%2C%20Michigan%2C%2048154%2C%20United%20States%2C%20Livonia%2C%20Michigan%2C%2048154%7C6200%20Middlebelt%20Road%2C%20Garden%20City%2C%20Michigan%2C%2048135%7C2001%20S%20MERRIMAN%20RD%20STE%20100%2C%20WESTLAND%2C%20Michigan%7C22318%20Ford%20Road%2C%20Dearborn%20Heights%2C%20Michigan%2C%2048127
Kristen,W4,2026-08-24,K-W4D2,10,5,4,0,1,6,Southfield (2) • Bingham Farms (2) • Beverly Hills (1),"R04, R15",Steinberg Law Firm · Applebaum & Stone,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=43700%20WOODWARD%20AVE%20STE%20206%2C%20BLOOMFIELD%2C%20Michigan%2C%20MI%2048302&waypoints=29255%20NORTHWESTERN%20HWY%20STE%20203%2C%20SOUTHFIELD%2C%20Michigan%7C31500%20TELEGRAPH%20RD%20STE%20115%2C%20BINGHAM%20FARMS%2C%20MI%2C%2048025%7C31500%20Telegraph%20Rd.%20Ste%20225%2C%20Bingham%20Farms%2C%20Michigan%2C%2048025%7C17392%20W%2013%20Mile%20Rd%2C%20Beverly%20Hills%2C%20MI%2C%2048025-5438%7C17070%20W%2012%20MILE%20RD%20STE%20A%2C%20SOUTHFIELD%2C%20Michigan%2C%20MI%2048076%7C3270%20Greenfield%20Rd%2C%20Berkley%2C%20Michigan%2C%2048072%7C2033%20CROOKS%20RD%2C%20ROYAL%20OAK%2C%20MI%2C%2048073%7C36880%20Woodward%20Ave%20Bloomfield%20Township%2C%20Michigan%2C%2048304%7C43494%20Woodward%20Ave%20Bloomfield%20Township%2C%20Michigan%2C%2048302
Kristen,W4,2026-08-24,K-W4D3,9,5,4,0,0,5,Port Huron (3) • Yale (2) • Marysville (2),R18,Swetech Medical Center · Macomb Internal Medicine,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=3350%20Gratiot%20Boulevard%2C%20Marysville%2C%20Michigan%2C%2048040&waypoints=64541%20Van%20Dyke%2C%20Washington%2C%20Michigan%2C%2048095%7C7470%20South%20Brockway%20Road%2C%20Yale%2C%20Michigan%2C%2048097%7C333%20Gordon%20Drive%2C%20Yale%2C%20Michigan%2C%2048097%7C5312%20Lapeer%20Rd%2C%20Kimball%2C%20Michigan%2C%2048074%7C2540%2016th%20St%2C%20Port%20Huron%2C%20MI%2C%20480606405%7C2425%20Military%20St%20building%202%2C%20Port%20Huron%2C%20Michigan%2C%2048060%7C1225%2010th%20St%2C%20Port%20Huron%2C%20Michigan%2C%2048060%7C1985%20Gratiot%20Boulevard%2C%20Marysville%2C%20Michigan%2C%2048040
Kristen,W4,2026-08-24,K-W4D4,9,4,5,0,0,4,Port Huron (7) • Fort Gratiot Township (1) • Fort Gratiot (1),R19,Swetech Medical Center · Macomb Internal Medicine,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=1209%2010th%20St%2C%20Port%20Huron%2C%20Michigan%2C%2048060&waypoints=4190%2024th%20Ave%2C%20%20Suite%20105%2C%20Fort%20Gratiot%20Township%2C%20Michigan%2C%2048059%7C4190%2024th%20Avenue%2C%20Suite%20208%2C%20Fort%20Gratiot%2C%20Michigan%2C%2048059%7C1943%20Holland%20Ave%2C%20Port%20Huron%2C%20Michigan%2C%2048060%7C1612%2010th%20Avenue%2C%20Port%20Huron%2C%20Michigan%2C%2048060%7C1210%2010th%20Avenue%2C%20Port%20Huron%2C%20Michigan%2C%2048060%7C1201%20Stone%20St%20suite%205%2C%20Port%20Huron%2C%20Michigan%2C%2048060%7C1117%20Stone%20St%20suite%202%2C%20Port%20Huron%2C%20Michigan%2C%2048060%7C1103%207th%20St%20suite%20a%2C%20Port%20Huron%2C%20Michigan%2C%2048060
Kristen,W4,2026-08-24,K-W4D5,10,3,5,0,2,3,Grosse Pointe (6) • Hamtramck (2) • Detroit (1),R20,Horizon Care Medical Group - Warren · Get Well Urgent Care - Warren,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=24400%20Greater%20Mack%20Ave%2C%20Saint%20Clair%20Shores%2C%20MI%2C%2048080&waypoints=12169%20JOSEPH%20CAMPAU%20ST%2C%20HAMTRAMCK%2C%20MI%2C%2048212%7C9740%20Conant%2C%20Hamtramck%2C%20Michigan%2C%2048212%7C220%20W%20Congress%20St%2C%20Detroit%2C%20Michigan%2C%2048226%7C15050%20E%20Jefferson%20Ave%20suite%20101%2C%20Grosse%20Pointe%2C%20Michigan%2C%2048230%7C15200%20KERCHEVAL%20AVE%2C%20GROSSE%20POINTE%2C%20MI%2C%2048230%7C16815%20E%20Jefferson%20Ave%20suite%20120%2C%20Grosse%20Pointe%2C%20Michigan%2C%2048230%7C17000%20Kercheval%20Ave%20suite%20205%2C%20Grosse%20Pointe%2C%20Michigan%2C%2048230%7C17141%20KERCHEVAL%20AVE%2C%20GROSSE%20POINTE%2C%20Michigan%2C%2048230%7C19251%20Mack%20Ave%20%23333%2C%20Grosse%20Pointe%2C%20Michigan%2C%2048236
Kristen,W5,2026-08-31,K-W5D1,10,7,3,0,0,95,Southfield (9) • Farmington Hills (1),"R01, R04","CHARLES G GODOSHIAN, MD, PC · MDVip - Southfield",https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=23077%20GREENFIELD%20RD%20STE%20195%2C%20SOUTHFIELD%2C%20MI%2C%2048075&waypoints=31390%20Northwestern%20Hwy.%2C%20Ste%20C%2C%20Farmington%20Hills%2C%20Michigan%2C%2048334%7C29200%20Northwestern%20Hwy%2C%20Southfield%2C%20Michigan%2C%2048034%7C25925%20Telegraph%20Road%2C%20Suite%20200%2C%20Southfield%2C%20Michigan%2C%2048033%7C26777%20Central%20Park%20Blvd%20suite%20300%2C%20Southfield%2C%20Michigan%2C%2048076%7C24901%20Northwestern%20Highway%2C%20Southfield%2C%20Michigan%2C%2048075%7C18000%20W%20Nine%20Mile%20Rd%20suite%201400%2C%20Southfield%2C%20Michigan%2C%2048075%7C22250%20Providence%20Drive%20%23702%2C%20Southfield%2C%20Michigan%2C%2048075%7C22250%20PROVIDENCE%20DR%20STE%20500%2C%20SOUTHFIELD%2C%20Michigan%7C23077%20Greenfield%20Rd%20suite%20400%2C%20Southfield%2C%20Michigan%2C%2048075
Kristen,W5,2026-08-31,K-W5D2,10,8,1,1,0,25,Southfield (7) • Farmington Hills (3),"R03, R04",MDVip - Southfield · Bully Family Physicians,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=29777%20Telegraph%20Rd%20suite%201555%2C%20Southfield%2C%20Michigan%2C%2048034&waypoints=29930%20W%2012%20MILE%20RD%20STE%206%2C%20FARMINGTON%20HILLS%2C%20Michigan%7C30101%20Northwestern%20Hwy%2C%20Farmington%20Hills%2C%20Michigan%2C%2048334%7C30055%20Northwestern%20Hwy%2C%20Farmington%20Hills%2C%20Michigan%2C%2048334%7C29110%20Inkster%20Road%2C%20Suite%20150%2C%20Southfield%2C%20Michigan%2C%2048034%7C29355%20Northwestern%20Hwy%2C%20Southfield%2C%20Michigan%2C%2048034%7C29355%20Northwestern%20Hwy%20%23210%2C%20Southfield%2C%20Michigan%2C%2048034%7C29355%20NORTHWESTERN%20HWY%20STE%20120%2C%20SOUTHFIELD%2C%20MI%2C%2048034%7C26400%20West%2012%20Mile%20Road%2C%20Southfield%2C%20Michigan%2C%2048034%7C29201%20Telegraph%20Rd%2C%20ste%20403%2C%20Southfield%2C%20MI%2C%2048034
Kristen,W5,2026-08-31,K-W5D3,2,2,0,0,0,8,Livonia (1) • Garden City (1),"R02, R16",MHP - West · Village Medical Wayne,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=30900%20FORD%20RD%20STE%20B%2C%20GARDEN%20CITY%2C%20MI%2C%2048135&waypoints=38253%20Ann%20Arbor%20Road%2C%20Livonia%2C%20Michigan%2C%2048150
Kristen,W5,2026-08-31,K-W5D4,10,8,2,0,0,14,Sterling Heights (6) • Troy (3) • Rochester Hills (1),"R09, R14",Purdy Chiropractic Center · MedPro Primary Care,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=33200%20Dequindre%20Rd%2C%20Sterling%20Heights%2C%20Michigan%2C%2048310&waypoints=2940%20Crooks%20Rd%2C%20Rochester%20Hills%2C%20Michigan%2C%2048309%7C41400%20Dequindre%20Rd%2C%20ste%20121%2C%20Sterling%20Heights%2C%20Michigan%2C%2048314%7C1950%20E%20Wattles%20Rd%20suite%20101%2C%20Troy%2C%20Michigan%2C%2048085%7C3456%20Rochester%20Rd%2C%20Troy%2C%20Michigan%2C%2048083%7C37450%20DeQuindre%20Rd%2C%20Sterling%20Heights%2C%20MI%2C%2048310%7C2567%20Metro%20Parkway%2C%20Sterling%20Heights%2C%20Michigan%2C%2048310%7C36040%20Dequindre%20Road%2C%20Sterling%20Heights%2C%20Michigan%2C%2048310%7C35200%20Dequindre%20Road%2C%20Sterling%20Heights%2C%20Michigan%2C%2048310%7C2891%20E%20Maple%20Rd%20Ste%20102%2C%20Troy%2C%20MI%2C%2048083
